date,offshore_date,time_y_hr,time_y_hr_120,time_y_hr_144,time_y_hr_24,time_y_hr_48,time_y_hr_72,time_y_hr_96,yhat
2018-02-04 14:00:00,2018-02-03 16:00:00,2018-02-04 14:00:00,,,,,,,1.2189826868990696
2018-02-04 14:00:00,2018-02-03 16:00:00,2018-02-04 14:00:00,,,,,,,1.226613871129548
2018-02-04 14:00:00,2018-02-03 16:00:00,2018-02-04 14:00:00,,,,,,,1.3102056934115482
2018-02-04 14:00:00,2018-02-03 16:00:00,2018-02-04 14:00:00,,,,,,,1.3322666802685235
2018-02-04 14:00:00,2018-02-03 16:00:00,2018-02-04 14:00:00,,,,,,,1.3564601916883166
2018-02-04 14:00:00,2018-02-03 16:00:00,2018-02-04 14:00:00,,,,,,,1.244850189890697
2018-02-04 13:00:00,2018-02-03 15:00:00,2018-02-04 13:00:00,,,,,,,1.2245326691485146
2018-02-04 13:00:00,2018-02-03 15:00:00,2018-02-04 13:00:00,,,,,,,1.2427206335093146
2018-02-04 13:00:00,2018-02-03 15:00:00,2018-02-04 13:00:00,,,,,,,1.1724755282804529
2018-02-04 13:00:00,2018-02-03 15:00:00,2018-02-04 13:00:00,,,,,,,1.2701209144642003
2018-02-04 13:00:00,2018-02-03 15:00:00,2018-02-04 13:00:00,,,,,,,1.2047414989598166
2018-02-04 12:00:00,2018-02-03 14:00:00,2018-02-04 12:00:00,,,,,,,1.1807990747090402
2018-02-04 12:00:00,2018-02-03 14:00:00,2018-02-04 12:00:00,,,,,,,1.1777603192954602
2018-02-04 12:00:00,2018-02-03 14:00:00,2018-02-04 12:00:00,,,,,,,1.4098294963322053
2018-02-04 12:00:00,2018-02-03 14:00:00,2018-02-04 12:00:00,,,,,,,1.3397321778065596
2018-02-04 12:00:00,2018-02-03 14:00:00,2018-02-04 12:00:00,,,,,,,1.2846937366449958
